2011;Zoltan Ujhelyi,Akos Horvath,Daniel Varro;Towards dynamic backward slicing of model transformations.;404-407;4;Short Papers I;;
2011;Irwin King,Tao Xie,Hao Ma,Wujie Zheng,Michael R. Lyu;Mining test oracles of web search engines.;408-411;4;Short Papers I;;
2011;Isaac Persing,LiGuo Huang,Jianhui Tian,Vincent Ng,Ruili Geng,Xu Bai;AutoODC: Automated generation of Orthogonal Defect Classifications.;412-415;4;Short Papers I;;
2011;Achraf Ghabi,Alexander Egyed;Observations on the connectedness between requirements-to-code traces and calling relationships for trace validation.;416-419;4;Short Papers I;;
2011;Aritra Bandyopadhyay,Sudipto Ghosh;Proximity based weighting of test cases to improve spectrum based fault localization.;420-423;4;Short Papers I;;
2011;Mathieu Acher,Philippe Lahire,Robert B. France,Philippe Collet;Slicing feature models.;424-427;4;Short Papers I;;
2011;Amirhossein Vakili,Nancy A. Day;Using model checking to analyze static properties of declarative models.;428-431;4;Short Papers I;;
2011;Bing Xie,Changsheng Liu,Sibo Cai,Yanzhen Zou,Hong Mei;Finding the merits and drawbacks of software resources from comments.;432-435;4;Short Papers I;;
2011;Jan Malburg,Gordon Fraser;Combining search-based and constraint-based testing.;436-439;4;Short Papers I;;
2011;Michael Steindorfer,Alexander Horton,Yi Wei,Bertrand Meyer,Yu Pei 0001,Hannes Roth,Martin Nordio,Carlo A. Furia;Stateful testing: Finding more errors in code and contracts.;440-443;4;Short Papers II;;
2011;Patrick Maeder,Alexander Egyed;Do software engineers benefit from source code navigation with traceability? - An experiment in software change management.;444-447;4;Short Papers II;;
2011;Zachary J. Oster,Samik Basu,Ganesh Ram Santhanam;Automating analysis of qualitative preferences in goal-oriented requirements engineering.;448-451;4;Short Papers II;;
2011;Francisco Servant,James A. Jones;History slicing.;452-455;4;Short Papers II;;
2011;Barthelemy Dagenais,Mohammad Gias Uddin,Martin P. Robillard;Analyzing temporal API usage patterns.;456-459;4;Short Papers II;;
2011;George Edwards,Nenad Medvidovic,Yuriy Brun;Isomorphism in model tools and editors.;460-463;4;Short Papers II;;
2011;Dewayne E. Perry,Svetoslav R. Ganov,Sarfraz Khurshid;A case for alloy annotations for efficient incremental analysis via domain specific solvers.;464-467;4;Short Papers II;;
2011;Venkata Krishna Suhas Nerella,Sanjay Madria,Swetha Surapaneni,Thomas Weigert;Exploring caching for efficient collection operations.;468-471;4;Short Papers II;;
2011;Ingolf Kruger,Celal Ziftci;Tracing requirements to tests with high precision and recall.;472-475;4;Short Papers II;;
2011;Michele Lanza,Anthony Cleve,Alberto Bacchelli,Andrea Mocci;Extracting structured data from natural language documents with island parsing.;476-479;4;Short Papers II;;
2011;Hiroyuki Kato,Zhenjiang Hu,Keisuke Nakano,Kazuhiro Inaba,Soichiro Hidaka;GRoundTram: An integrated framework for developing well-behaved bidirectional model transformations.;480-483;4;Short Papers II;;
2011;Xuandong Li,Henry Muccini,Pengcheng Zhang,Andrea Polini;Run-time systems failure prediction via proactive monitoring.;484-487;4;Short Papers II;;
2011;Soham Sundar Chakraborty,Vipul Shah;Towards an approach and framework for test-execution plan derivation.;488-491;4;Short Papers II;;
2011;Paul F. Reynolds Jr.,David Kamensky,Ross Gore;Statistical debugging with elastic predicates.;492-495;4;Short Papers II;;
2011;Spiros Mancoridis,Edward Stehle,Maxim Shevertalov,Kevin Lynch,Chris Rorres;Diagnosis of software failures using computational geometry.;496-499;4;Short Papers II;;
2011;Jianwei Niu,Mark Robinson,Macneil Shonle;GitBAC: Flexible access control for non-modular concerns.;500-503;4;Short Papers II;;
2011;Josip Maras,Ivica Crnkovic,Jan Carlson;Client-side web application slicing.;504-507;4;Short Papers II;;
